Company,Job Title,Job Link,Location,Posting Date,Days Since Posted,Function,Seniority,Skills_in_Title,Company_Group,Product_Focus,Product_Focus_Tokens,Primary_Skill,Extracted_Skills,Relevancy_to_Actian,AI_Focus,Connector_Focus,Trend_Score,Job Description
Monte Carlo,"Strategic Account Executive, West Coast",https://jobs.ashbyhq.com/montecarlodata/4a57ba0f-3be5-4138-b863-f8c7a575c3e0,"San Francisco, Ca",2025-09-05,75,Sales,Unknown,"WEST,COAST",Data Observability,Other,[],WEST,"[""WEST"", ""COAST""]",0.3,False,False,0.0,
Monte Carlo,"Strategic Sales Development Representative, (Bi",https://jobs.ashbyhq.com/montecarlodata/b9c9fdbc-cf70-4d40-9bb9-34a36811f3be,"London, United Kingdom",2025-10-14,36,Sales,Unknown,"SALES,BI",Data Observability,Other,[],SALES,"[""SALES"", ""BI""]",0.3,False,False,0.0,
Monte Carlo,"Strategic Sales Development Representative, USA",https://jobs.ashbyhq.com/montecarlodata/130934c6-a06f-4155-b4cb-12e99a1835de,United States,2025-11-04,15,Sales,Unknown,"SALES,USA",Data Observability,Other,[],SALES,"[""SALES"", ""USA""]",6.3,False,False,0.0,
Monte Carlo,"Strategic Sales Engineer, East, US",https://jobs.ashbyhq.com/montecarlodata/c00e4520-2ffc-47a1-8548-f8d8859a36d1,"Boston, Massachusetts, United States",2025-05-20,183,Engineering,Unknown,"SALES,EAST,US",Data Observability,Other,[],SALES,"[""SALES"", ""EAST"", ""US""]",6.3,False,False,0.0,
Monte Carlo,"Strategic Sales Engineer, West",https://jobs.ashbyhq.com/montecarlodata/6c437531-0259-41f3-b4e1-c92cce529cca,"San Francisco, Ca",2025-09-11,69,Engineering,Unknown,"SALES,WEST",Data Observability,Other,[],SALES,"[""SALES"", ""WEST""]",0.3,False,False,0.0,
Monte Carlo,Technical Account Manager,https://jobs.ashbyhq.com/montecarlodata/3f8074a7-3b4c-4659-ae2d-aea43604e124,"San Francisco, Ca",2025-10-15,35,Sales,Manager,,Data Observability,Other,[],,[],1.8,False,False,0.0,
Monte Carlo,"Technical Account Manager, EMEA",https://jobs.ashbyhq.com/montecarlodata/e51770bc-6883-4662-8ae9-785bd87b8574,"London, United Kingdom",2025-10-15,35,Sales,Manager,EMEA,Data Observability,Other,[],EMEA,"[""EMEA""]",1.8,False,False,0.0,
Monte Carlo,Technical Engineer,https://jobs.ashbyhq.com/montecarlodata/077735fe-e026-401d-99f9-d53b08123dc3,United States,2025-11-03,16,Engineering,Unknown,,Data Observability,Other,[],,[],6.3,False,False,0.0,
OneTrust,Account Executive,https://www.onetrust.com/careers/account-executive-mid-market-7085319/,"Atlanta, Us",2025-11-17,2,Sales,Unknown,,Other,Other,[],,[],0.3,False,False,0.0,
OneTrust,"Account Executive, Enterprise",https://www.onetrust.com/careers/account-executive-enterprise-6348012/,New York Learn More & Apply,2025-11-17,2,Sales,Unknown,,Other,Other,[],,[],0.3,False,False,0.0,
OneTrust,"Account Executive, Enterprise",https://www.onetrust.com/careers/account-executive-enterprise-7307034/,New York Learn More & Apply,2025-11-17,2,Sales,Unknown,,Other,Other,[],,[],0.3,False,False,0.0,
OneTrust,"Account Executive, Enterprise - Denver, CO",https://www.onetrust.com/careers/account-executive-enterprise-denver-co-7120834/,"Atlanta, Us",2025-11-17,2,Sales,Unknown,CO,Other,Other,[],CO,"[""CO""]",0.3,False,False,0.0,
OneTrust,Enterprise Account Executive,https://www.onetrust.com/careers/enterprise-account-executive-east-6907692/,New York Learn More & Apply,2025-11-17,2,Sales,Unknown,,Other,Other,[],,[],0.3,False,False,0.0,
OneTrust,General Data Protection Regulation,https://www.onetrust.com/glossary/gdpr/,Gdpr,2025-11-17,2,Other,Unknown,DATA,Other,Other,[],DATA,"[""DATA""]",0.3,False,False,0.0,
OneTrust,"Regional Sales Director, South",https://www.onetrust.com/careers/regional-sales-director-south-mid-atlantic-region-7281901/,United States,2025-11-17,2,Sales,Director+,"SALES,SOUTH",Other,Other,[],SALES,"[""SALES"", ""SOUTH""]",9.0,False,False,1.0,
OneTrust,"Sales Development, Manager",https://www.onetrust.com/careers/sales-development-manager-7196129/,"Atlanta, Us",2025-11-17,2,Sales,Manager,SALES,Other,Other,[],SALES,"[""SALES""]",1.8,False,False,0.0,
Panoply (Sqream),Connect and analyze ALL of your data,https://panoply.io/?__hstc=96092739.71c316dfe9727709702c457d12325cfe.1763571629925.1763571629925.1763571629925.1&__hssc=96092739.1.1763571629925&__hsfp=3282669924,,,,Other,Unknown,"AND,ALL,OF,YOUR,DATA",Other,Other,[],AND,"[""AND"", ""ALL"", ""OF"", ""YOUR"", ""DATA""]",0.3,False,False,0.0,
Panoply (Sqream),Office Manager,https://sqream.com/careers/co/hr/72.B4D/office-manager/all,"Ramat Gan, Tel Aviv District, {'@Type': 'Country', 'Name': 'Il'}",2025-11-11,8,Other,Manager,,Other,Other,[],,[],1.8,False,False,0.0,
Precisely,Data,https://www.precisely.com/data-guide/,,2025-07-08,134,Other,Unknown,DATA,Other,Other,[],DATA,"[""DATA""]",0.3,False,False,0.0,
Precisely,Data Self Service,https://www.precisely.com/solution/data-self-service/,,2025-10-28,22,Other,Unknown,"DATA,SELF",Other,Other,[],DATA,"[""DATA"", ""SELF""]",0.3,False,False,0.0,
Precisely,PRECISELY Accelerate success with trusted data and expertise,https://www.precisely.com/support/,,2025-10-15,35,Other,Unknown,"WITH,DATA,AND",Other,Other,[],WITH,"[""WITH"", ""DATA"", ""AND""]",0.3,False,False,0.0,
Precisely,Precisely Data Strategy Consulting,https://www.precisely.com/solution/data-strategy-consulting,,2025-10-20,30,Other,Unknown,DATA,Other,Other,[],DATA,"[""DATA""]",0.3,False,False,0.0,
Salesforce,Account Executive,https://careers.salesforce.com/en/jobs/jr318494/account-executive-government-and-public-sector/,"Sydney, New South Wales, Australia",2025-11-18,1,Sales,Unknown,,Other,Other,[],,[],6.3,False,False,0.0,
Salesforce,"Analyst, Sales Strategy and Operations",https://careers.salesforce.com/en/jobs/jr315673/analyst-sales-strategy-and-operations/,"London, City Of, United Kingdom",2025-11-18,1,Sales,Unknown,"SALES,AND",Other,Other,[],SALES,"[""SALES"", ""AND""]",0.3,False,False,0.0,
Salesforce,Commercial Account Executive,https://careers.salesforce.com/en/jobs/jr293217/commercial-account-executive-tech-media/,"Chicago, Illinois, United States Of America",2025-11-18,1,Sales,Unknown,,Other,Other,[],,[],6.3,False,False,0.0,
Salesforce,Commercial Account Executive - Manufacturing / Retail & Consumer Goods,https://careers.salesforce.com/en/jobs/jr318479/commercial-account-executive-manufacturing-retail-consumer-goods/,"Chicago, Illinois, United States Of America",2025-11-18,1,Sales,Unknown,GOODS,Other,ML/AI infra,"[""ML/AI infra""]",GOODS,"[""GOODS""]",14.3,False,False,0.0,
Salesforce,Data Engineer,https://careers.salesforce.com/en/jobs/jr317947/data-engineer/,"Hyderabad, Telangana, India",2025-11-18,1,Engineering,Unknown,DATA,Other,Other,[],DATA,"[""DATA""]",6.3,False,False,0.0,
Salesforce,"Director, Solution Engineering",https://careers.salesforce.com/en/jobs/jr318503/director-solution-engineering-indonesia/,"Jakarta, Indonesia",2025-11-18,1,Other,Director+,,Other,Other,[],,[],3.0,False,False,1.0,
Salesforce,Lead Software Engineer,https://careers.salesforce.com/en/jobs/jr317258/lead-software-engineer-lmts/,"Dublin, Ireland",2025-11-18,1,Engineering,Senior,LEAD,Other,Other,[],LEAD,"[""LEAD""]",2.1,False,False,1.0,
Salesforce,Named Account Executive,https://careers.salesforce.com/en/jobs/jr317649/named-account-executive/,"Metro Manila, Philippines",2025-11-18,1,Sales,Unknown,NAMED,Other,Other,[],NAMED,"[""NAMED""]",0.3,False,False,0.0,
Salesforce,Principle Software Engineer,https://careers.salesforce.com/en/jobs/jr312893/principle-software-engineer-engineering-excellence-pmts/,"Dublin, Ireland",2025-11-18,1,Engineering,Unknown,,Other,Other,[],,[],0.3,False,False,0.0,
Salesforce,Release Engineer,https://careers.salesforce.com/en/jobs/jr304634/release-engineer/,"Hyderabad, Telangana, India",2025-11-18,1,Engineering,Unknown,,Other,Other,[],,[],6.3,False,False,0.0,
Salesforce,Salesforce Project Manager,https://careers.salesforce.com/en/jobs/jr290953/salesforce-project-manager/,"Mexico City, Ciudad De Mexico, Mexico",2025-11-18,1,Other,Manager,,Other,Other,[],,[],1.8,False,False,0.0,
Salesforce,Salesforce Technical Architect,https://careers.salesforce.com/en/jobs/jr232023/salesforce-technical-architect/,"Mexico City, Ciudad De Mexico, Mexico",2025-11-18,1,Other,Unknown,,Other,Other,[],,[],0.3,False,False,0.0,
Salesforce,"Senior Manager, Software Engineering",https://careers.salesforce.com/en/jobs/jr312176/senior-manager-software-engineering/,"Bangalore, Karnataka, India",2025-11-18,1,Engineering,Senior,,Other,Other,[],,[],8.1,False,False,1.0,
Salesforce,Senior Success Architect,https://careers.salesforce.com/en/jobs/jr317359/senior-success-architect/,"Dublin, Ireland",2025-11-18,1,Other,Senior,,Other,Other,[],,[],2.1,False,False,1.0,
Salesforce,Senior Success Architect,https://careers.salesforce.com/en/jobs/jr318527/senior-success-architect-multiple-industry-clouds-expertise/,"Hyderabad, Telangana, India",2025-11-18,1,Other,Senior,,Other,Other,[],,[],8.1,False,False,1.0,
Salesforce,Technical Engineer,https://careers.salesforce.com/en/jobs/jr315972/technical-support-engineer-french-speaking/,"Dublin, Ireland",2025-11-18,1,Engineering,Unknown,,Other,Other,[],,[],0.3,False,False,0.0,
Sifflet,Applied ML/AI Engineer,https://www.welcometothejungle.com/en/companies/sifflet/jobs/applied-ml-ai-engineer-monitoring_paris,"Paris, Fr, 75009",2025-11-07,12,Engineering,Unknown,,Other,ML/AI infra,"[""ML/AI infra""]",,[],8.3,True,False,2.0,
SnapLogic,Bring Automation to Finance and Accounting,https://www.snaplogic.com/use-cases/finance-accounting,,2025-09-30,50,Other,Unknown,"BRING,TO,AND",Etl/Connectors,Other,[],BRING,"[""BRING"", ""TO"", ""AND""]",0.3,False,False,0.0,
SnapLogic,Bring Automation to Sales Processes,https://www.snaplogic.com/use-cases/sales,,2025-09-30,50,Sales,Unknown,"BRING,TO,SALES",Etl/Connectors,Other,[],BRING,"[""BRING"", ""TO"", ""SALES""]",0.3,False,False,0.0,
SnapLogic,Get more from your cloud data warehouse,https://www.snaplogic.com/use-cases/cloud-data-warehouse,,2025-09-25,55,Other,Unknown,"GET,MORE,FROM,YOUR,CLOUD,DATA",Etl/Connectors,Platform / Infra,"[""Platform / Infra""]",GET,"[""GET"", ""MORE"", ""FROM"", ""YOUR"", ""CLOUD"", ""DATA""]",0.3,False,False,0.0,
Snowflake,Cloud Engineer,https://careers.snowflake.com/us/en/job/SNCOUS732A6D0800754D189A91DA9EB4A5E69EEXTERNALENUS3AC944A9D4564959862A7A33AA040FC0/Cloud-Support-Engineer-Data-Platform,"Denver, Colorado, United States",2025-11-10,9,Engineering,Unknown,CLOUD,Warehouse/Processing,Platform / Infra,"[""Platform / Infra""]",CLOUD,"[""CLOUD""]",6.3,False,False,0.0,
Snowflake,Cloud Engineer,https://jobs.ashbyhq.com/snowflake/3ac944a9-d456-4959-862a-7a33aa040fc0,"Denver, Colorado, United States",2025-11-06,13,Engineering,Unknown,CLOUD,Warehouse/Processing,Platform / Infra,"[""Platform / Infra""]",CLOUD,"[""CLOUD""]",6.3,False,False,0.0,
Snowflake,Engineering Manager,https://careers.snowflake.com/us/en/job/SNCOUSF5BD65391E4F49ADA20FA37E1803C4DBEXTERNALENUSB003252B27F244E0BDECD73EAFB4A613/Engineering-Manager-AI-Poland,"Warsaw, State Not Applicable, Poland",2025-11-06,13,Other,Manager,,Warehouse/Processing,Other,[],,[],9.8,False,False,0.0,
Snowflake,Engineering Manager,https://jobs.ashbyhq.com/snowflake/b003252b-27f2-44e0-bdec-d73eafb4a613,"Warsaw, Poland",2025-11-06,13,Other,Manager,,Warehouse/Processing,Other,[],,[],1.8,False,False,0.0,
Snowflake,Principal Software Engineer,https://careers.snowflake.com/us/en/job/SNCOUS50558147D85B4FE289EB7BF886F0474FEXTERNALENUS977D839DF5BA4385970ABDCE560DA546/Principal-Software-Engineer-Metadata,"Berlin, State Not Applicable, Germany",2025-11-07,12,Engineering,Principal/Staff,,Warehouse/Processing,Other,[],,[],8.7,False,False,1.0,
Snowflake,Principal Software Engineer,https://jobs.ashbyhq.com/snowflake/977d839d-f5ba-4385-970a-bdce560da546,"Berlin, Germany",2025-11-06,13,Engineering,Principal/Staff,,Warehouse/Processing,Other,[],,[],8.7,False,False,1.0,
Snowflake,Staff Cloud Engineer,https://careers.snowflake.com/us/en/job/SNCOUS049FE5E1EC89473BA3D7CE75AF6FEA7BEXTERNALENUSA347355E13F7487EB5F61C3289D72472/Staff-Cloud-Support-Engineer-Data-Platform,"Denver, Colorado, United States",2025-11-10,9,Engineering,Unknown,"STAFF,CLOUD",Warehouse/Processing,Platform / Infra,"[""Platform / Infra""]",STAFF,"[""STAFF"", ""CLOUD""]",6.3,False,False,0.0,
Snowflake,Staff Cloud Engineer,https://jobs.ashbyhq.com/snowflake/a347355e-13f7-487e-b5f6-1c3289d72472,"Denver, Colorado, United States",2025-11-06,13,Engineering,Unknown,"STAFF,CLOUD",Warehouse/Processing,Platform / Infra,"[""Platform / Infra""]",STAFF,"[""STAFF"", ""CLOUD""]",6.3,False,False,0.0,
Solidatus,Customer Success Engineer,https://solidatus.bamboohr.com/careers/161,"London, City Of, United Kingdom, E1 6Bx",2025-10-24,26,Engineering,Unknown,,Other,Other,[],,[],0.3,False,False,0.0,
Solidatus,Data Architect,https://solidatus.bamboohr.com/careers/156,"Kirtane Baugh Pune, Pune, India, Mh 411013",2025-07-11,131,Other,Unknown,DATA,Other,Other,[],DATA,"[""DATA""]",6.3,False,False,0.0,
Solidatus,Data Pipeline Engineer/ Data Lineage Engineer,https://solidatus.bamboohr.com/careers/157,"Kirtane Baugh Pune, Pune, India, Mh 411013",2025-08-07,104,Engineering,Unknown,"DATA,LINEAGE",Other,Data Governance,"[""Data Governance"", ""ETL/Integration""]",DATA,"[""DATA"", ""LINEAGE""]",36.3,False,False,0.0,
Solidatus,Full Stack Engineer,https://solidatus.bamboohr.com/careers/152,"London, City Of, United Kingdom, E1 6Bx",2025-05-16,187,Engineering,Unknown,"FULL,STACK",Other,Other,[],FULL,"[""FULL"", ""STACK""]",0.3,False,False,0.0,
Syniti,Associate Account Executive,https://careers.syniti.com/job/Remote-Associate-Account-Executive/1334799200/,"Location Remote, Us",,,Sales,Mid,,Other,Other,[],,[],1.2,False,False,0.0,
Syniti,Client Account Executive,https://careers.syniti.com/job/Farnborough-Client-Account-Executive/1173973000/,"Location Farnborough, Gb",,,Sales,Unknown,,Other,Other,[],,[],0.3,False,False,0.0,
Syniti,Consultant,https://careers.syniti.com/job/Remote-Consultant-MDG/1241201600/,Mdg,,,Professional Services,Unknown,,Other,Other,[],,[],0.3,False,False,0.0,
Syniti,"Engineer II, Software",https://careers.syniti.com/job/Remote-Engineer-II%2C-Software-Remo/1307445100/,Software,,,Engineering,Mid,II,Other,Other,[],II,"[""II""]",1.2,False,False,0.0,
Syniti,"Global Lead, Sales Operations",https://careers.syniti.com/job/Remote-Global-Lead%2C-Sales-Operations/1335162400/,Sales Operations,,,Sales,Unknown,"LEAD,SALES",Other,Other,[],LEAD,"[""LEAD"", ""SALES""]",0.3,False,False,0.0,
Syniti,Lead Consultant,https://careers.syniti.com/job/Remote-Lead-Consultant-MDG/1226454800/,Mdg,,,Professional Services,Senior,LEAD,Other,Other,[],LEAD,"[""LEAD""]",2.1,False,False,1.0,
Syniti,Lead Consultant,https://careers.syniti.com/job/Lead-Consultant/1297910900/,Location De,,,Professional Services,Senior,LEAD,Other,Other,[],LEAD,"[""LEAD""]",2.1,False,False,1.0,
Syniti,"Manager I, Software Engineering",https://careers.syniti.com/job/Remote-Manager-I%2C-Software-Engineering/1319146900/,Software Engineering,,,Engineering,Manager,,Other,Other,[],,[],1.8,False,False,0.0,
Syniti,"Manager, Technical Program",https://careers.syniti.com/job/Remote-Manager%2C-Technical-Program/1325932800/,Technical Program,,,Other,Manager,,Other,Other,[],,[],1.8,False,False,0.0,
Syniti,Managing consultant,https://careers.syniti.com/job/Remote-Managing-consultant-Data-Migration/1205657600/,Data Migration,,,Professional Services,Unknown,,Other,Other,[],,[],0.3,False,False,0.0,
Syniti,"Principal Engineer, Infrastructure",https://careers.syniti.com/job/Remote-Principal-Engineer%2C-Infrastructure/1319018100/,Infrastructure,,,Engineering,Principal/Staff,,Other,Platform / Infra,"[""Platform / Infra""]",,[],2.7,False,False,1.0,
Syniti,"Principal Engineer, Infrastructure",https://careers.syniti.com/job/Remote-Principal-Engineer%2C-Infrastructure/1318080500/,Infrastructure,,,Engineering,Principal/Staff,,Other,Platform / Infra,"[""Platform / Infra""]",,[],2.7,False,False,1.0,
Syniti,Principal Software Engineer,https://careers.syniti.com/job/Hyderabad-Principal-Software-Engineer/1318071400/,"Location Hyderabad, In",,,Engineering,Principal/Staff,,Other,Other,[],,[],2.7,False,False,1.0,
Syniti,Principal SRE,https://careers.syniti.com/job/Remote-Principal-SRE/1319018600/,"Location Remote, Gb",,,Engineering,Principal/Staff,SRE,Other,Platform / Infra,"[""Platform / Infra""]",SRE,"[""SRE""]",2.7,False,False,1.0,
Syniti,Principal SRE,https://careers.syniti.com/job/Remote-Principal-SRE/1318507600/,"Location Remote, Us",,,Engineering,Principal/Staff,SRE,Other,Platform / Infra,"[""Platform / Infra""]",SRE,"[""SRE""]",2.7,False,False,1.0,
Syniti,QA Automation Engineer,https://careers.syniti.com/job/Hyderabad-QA-Automation-Engineer/1319146000/,"Location Hyderabad, In",,,Engineering,Unknown,QA,Other,Other,[],QA,"[""QA""]",0.3,False,False,0.0,
Syniti,"Senior Manager, Site Reliability Engineering",https://careers.syniti.com/job/Remote-Senior-Manager%2C-Site-Reliability-Engineering/1318182400/,Site Reliability Engineering,,,Engineering,Senior,SITE,Other,Platform / Infra,"[""Platform / Infra""]",SITE,"[""SITE""]",2.1,False,False,1.0,
Syniti,Solution Architect,https://careers.syniti.com/job/Remote-Solution-Architect-MDG/1226454700/,Mdg,,,Other,Unknown,,Other,Other,[],,[],0.3,False,False,0.0,
Syniti,"Sr. Engineer, Cloud Operations Infrastructure",https://careers.syniti.com/job/Remote-Sr_-Engineer%2C-Cloud-Operations-Infrastructure/1318080300/,Cloud Operations Infrastructure,,,Engineering,Senior,"SR,CLOUD",Other,Platform / Infra,"[""Platform / Infra""]",SR,"[""SR"", ""CLOUD""]",2.1,False,False,1.0,
Syniti,"Sr. Engineer, DevOps",https://careers.syniti.com/job/Remote-Sr_-Engineer%2C-DevOps/1318081200/,Devops,,,Engineering,Senior,SR,Other,Other,[],SR,"[""SR""]",2.1,False,False,1.0,
Syniti,"Sr. Engineer, Site Reliability",https://careers.syniti.com/job/Remote-Sr_-Engineer%2C-Site-Reliability-NB/1318079900/,Site Reliability,,,Engineering,Senior,"SR,SITE",Other,Platform / Infra,"[""Platform / Infra""]",SR,"[""SR"", ""SITE""]",2.1,False,False,1.0,
Syniti,"Sr. Engineer, Site Reliability",https://careers.syniti.com/job/Remote-Sr_-Engineer%2C-Site-Reliability/1318080200/,Site Reliability,,,Engineering,Senior,"SR,SITE",Other,Platform / Infra,"[""Platform / Infra""]",SR,"[""SR"", ""SITE""]",2.1,False,False,1.0,
Syniti,"Sr. Engineer, Software",https://careers.syniti.com/job/Remote-Sr_-Engineer%2C-Software/1318180200/,Software,,,Engineering,Senior,SR,Other,Other,[],SR,"[""SR""]",2.1,False,False,1.0,
Syniti,"Sr. Engineer, Software",https://careers.syniti.com/job/Remote-Sr_-Engineer%2C-Software/1332858300/,Software,,,Engineering,Senior,SR,Other,Other,[],SR,"[""SR""]",2.1,False,False,1.0,
Syniti,Sr. Manager Engineering,https://careers.syniti.com/job/Remote-Sr_-Manager-Engineering/1327456400/,"Location Remote, In",,,Other,Senior,SR,Other,Other,[],SR,"[""SR""]",2.1,False,False,1.0,
Syniti,"Sr. Manager, SRE",https://careers.syniti.com/job/Remote-Sr_-Manager%2C-SRE/1318081400/,Sre,,,Engineering,Senior,"SR,SRE",Other,Platform / Infra,"[""Platform / Infra""]",SR,"[""SR"", ""SRE""]",2.1,False,False,1.0,
Teradata,Enterprise Technology - Certinia Developer - 219340,https://careers.teradata.com/jobs/219340/enterprise-technology-certinia-developer?j_idx=1,"Hyderabad, Telangana, India",2025-11-19,0,Engineering,Unknown,,Warehouse/Processing,Other,[],,[],6.3,False,False,0.0,
Teradata,Senior Fullstack Engineer – AI Platform - 219566,https://careers.teradata.com/jobs/219566/senior-fullstack-engineer-ai-platform?j_idx=3,"Hyderabad, Telangana, India",2025-11-18,1,Engineering,Senior,AI,Warehouse/Processing,ML/AI infra,"[""ML/AI infra"", ""Platform / Infra""]",AI,"[""AI""]",16.1,True,False,3.0,
Teradata,"Senior Manager, UI/UX and Full Stack Engineering – AI Platforms - 219578",https://careers.teradata.com/jobs/219578/senior-manager-uiux-and-full-stack-engineering-ai-platforms?j_idx=2,"San Diego, California, United States",2025-11-18,1,Design,Senior,"AND,FULL,STACK,AI",Warehouse/Processing,ML/AI infra,"[""ML/AI infra"", ""Platform / Infra""]",AND,"[""AND"", ""FULL"", ""STACK"", ""AI""]",16.1,True,False,3.0,
Teradata,Senior Software Engineer - Automation - 219579,https://careers.teradata.com/jobs/219579/senior-software-engineer-automation?j_idx=8,"Hyderabad, Telangana, India",2025-11-17,2,Engineering,Senior,,Warehouse/Processing,Other,[],,[],8.1,False,False,1.0,
Teradata,Service Experience Manager - 219587,https://careers.teradata.com/jobs/219587/service-experience-manager?j_idx=7,"Prague, Czechia",2025-11-17,2,Other,Manager,,Warehouse/Processing,Other,[],,[],1.8,False,False,0.0,
Teradata,Software Engineer - 219572,https://careers.teradata.com/jobs/219572/software-engineer?j_idx=9,"Hyderabad, Telangana, India",2025-11-17,2,Engineering,Unknown,,Warehouse/Processing,Other,[],,[],6.3,False,False,0.0,
Teradata,Staff Full Stack Engineer– AI Platform - 219569,https://careers.teradata.com/jobs/219569/staff-full-stack-engineer-ai-platform?j_idx=4,"Hyderabad, Telangana, India",2025-11-18,1,Engineering,Unknown,"STAFF,FULL,STACK,AI",Warehouse/Processing,ML/AI infra,"[""ML/AI infra"", ""Platform / Infra""]",STAFF,"[""STAFF"", ""FULL"", ""STACK"", ""AI""]",14.3,True,False,2.0,
Vertica,Sales,https://careers.opentext.com/us/en/c/sales-jobs,"Location : Virtual, Deu",2025-10-16,34,Sales,Unknown,SALES,Warehouse/Processing,Other,[],SALES,"[""SALES""]",0.3,False,False,0.0,
